제목1,제목2,유사도 측정(0~1)
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,0.06666666666666665
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""",0.10869565217391308
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,심야 긴급회의부터 화상보고까지…'산불'로 긴박했던 靑,0.06666666666666665
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,산불 났는데 청와대 안보실장 국회에 붙들어 둔 한국당의 해명 | 허프포스트코리아,0.11538461538461542
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"부산 청년 절반이 오거돈 시장 ""불통"" 평가…文대통령 국정운영 ""잘하고 있다"" 40.4%",0.0535714285714286
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[에듀윌] 2022년까지 매년 3만명 이상 증원 전망…9급 공무원 열기 후끈,0.07999999999999996
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령 ""강원 산불 진화 마지막까지 총력 기울여야""",0.022222222222222254
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령 ""잔불 정리 경각심 갖고 최선...특별재난지역 지정 검토""",0.020408163265306145
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[강원산불] 동해안 산불 피해 '눈덩이'…특별재난지역 선포될까,0.19047619047619047
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령, ""강원 산불 지역 특별재난지역 지정 검토"" 지시",0.022727272727272707
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"[국민연금 의결권①] '큰 손'국민연금, 주총 관행 바꾸다",0.17948717948717952
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령 ""강원 산불 피해지역 특별재난지역 지정 검토하라""",0.06818181818181812
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,文대통령 “강원산부 특별재난지역 지정 검토 서둘러 달라”,0.04255319148936165
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"""문 대통령, 잘한다"" 41%…취임 후 '최저치'",0.0714285714285714
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""강원 산불 '특별재난지역' 지정 검토"" 지시",0.046511627906976716
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"""잔불 진화에 만전"" 특별 재난지역 지정 검토",0.024390243902439046
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,‘강원산불’ 국가재난사태…축구장 700배 잿더미,0.0444444444444444
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"유영민 장관, 5G폰 개통식 취소하고 고성 산불 현장 찾아",0.0444444444444444
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"자율주행차법 국회 통과…""촉진·지원 기틀 마련""",0.045454545454545414
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"[강원大산불] 정부, 강원도 피해지역에 43억원 긴급 구호 지원",0.11627906976744184
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합2보)",0.020000000000000018
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""지자체·군 등 가용자원 투입해 마지막까지 최선 다해달라""",0.08695652173913038
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문대통령 ""특별재난지역 지정 검토 서둘러달라…잔불 진화 만전""",0.04081632653061229
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"청와대 ""고성 일대 산불 상황, 오늘 오전 북측에 통보""",0.09756097560975607
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"""부산 청년 15.6%만 오거돈 시장 긍정평가…19.1%는 부정적""",0.04255319148936165
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[녹취구성] 문 대통령 “집 잃은 이재민 각별히 보살펴야”,0.13636363636363635
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,대북 제재 압박 무용론 '솔솔',0.05882352941176472
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"남·북·미+러시아, 합종연횡 외교전",0.05128205128205132
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"끝까지 환자 생각한 故윤한덕 센터장·故임세원 교수, 훈장 추서",0.04255319148936165
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문재인 대통령 “잔불까지 완전히 정리될 때까지 경각심 가지고 마지막까지 최선을”,0.018867924528301883
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문 대통령 “꺼진불도 확인… 이재민 체육관 수용 지양”,0.04347826086956519
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"노영민식 계산법 “창원 성산 45% 득표, 대통령 지지율 4%P 오른 것”",0.040000000000000036
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"강원도 향한 자원봉사·모금 손길…복지부, 의료지원·긴급복지 실시",0.04255319148936165
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""꺼진 불도 다시 확인…'특별재난지역' 지정 검토""",0.06521739130434778
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,文대통령 국정지지도 41% ‘최저치’…서울·사무직·학생 등 돌려,0.019230769230769273
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문 대통령 “강원지역 특별재난지역 지정 속히 검토”,0.023255813953488413
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"강원 일대 국가재난사태 선포…이 총리, 화재 현장 상황 지휘",0.0888888888888889
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령, 위기관리센터 다시 찾아…“주민 안전 주의”",0.09090909090909094
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문 대통령 “강원 산불 특별재난지역 지정 검토”,0.023255813953488413
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령, 위기관리센터 재방문...""특별재난지역 지정 검토""",0.021276595744680882
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령, 강원 산불에 ""특별재난지역 지정 검토""...특교세 등 42억5000만원 긴급 지원키로",0.03508771929824561
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합)",0.02083333333333337
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령, 위기관리센터 방문해 강원 산불 보고 받아…""특별재난지역 지정 검토하라""",0.0535714285714286
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"부산 청년, 오거돈 시장 어떻게 평가하나…""15.6% 긍정 vs 19.1% 부정""",0.018867924528301883
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"한국갤럽 ""문 대통령 지지율, 취임후 최저치인 41%까지 하락""",0.04166666666666663
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문대통령 ""예비전략 예산, 국방예산 1%로 확대하겠다""",0.046511627906976716
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,소득은 늘었는데 소비가…멀고 험난한 '소주성' 가는 길,0.09999999999999998
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,자생적 ‘정치판사’의 등장,0.05714285714285716
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,강원도 산불 피해 복구 발 벗고 나선 금융권,0.07692307692307687
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[강원 산불]전·현 행안장관 산불 현장서 인수인계(종합),0.09523809523809523
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,文대통령 “잔불 완전정리 총력…특별재난지역 지정 서둘러 달라”,0.04081632653061229
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문 대통령 ""강원도 산불 지역 '특별재난지역' 지정 검토하라""",0.06818181818181812
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,'강원 산불'에 文대통령 '특별재난지역 지정 검토 서둘러 달라'(종합),0.06000000000000005
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문재인 대통령 “꺼진 불도 다시 확인하라” 지시,0.07499999999999996
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문재인 대통령, 산불피해 이재민 공공기관 연수시설 활용해 수용 지시",0.06666666666666665
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령, 강원도 산불 ‘특별재난지역 검토’ 지시",0.022222222222222254
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"[속보] 靑 ""군 통신선 통해 산불 상황 北측에 통보""",0.13157894736842102
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,윤상현 “북한 아동ㆍ임산부 영양 상태 최악…인도적 지원 시급해”,0.040000000000000036
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문 대통령 “특별재난지역 지정 검토 서둘러달라”,0.046511627906976716
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文 대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.022727272727272707
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.022727272727272707
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文 ""잔불까지 완전히 정리해야""…靑, 강원 산불 상황 北에 통보",0.06382978723404253
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"[속보] 문 대통령, 강원 산불 지역 `특별재난지역` 지정 검토 지시",0.06521739130434778
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"대학병원들 ""문케어 시행 이후 환자 포화상태...부작용 심각""",0.04166666666666663
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[강원 산불] 文대통령 “가용 자원 모두 동원해 총력 대응하라”,0.11363636363636365
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,文대통령 “강원도 산불 지역 특별재난지역 지정 방안 검토” 지시,0.04347826086956519
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"문대통령 ""강원 산불, 잔불 정리될 때까지 인력 모두 투입하라""",0.04166666666666663
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,문 대통령 “꺼진 불도 다시 확인…‘특별재난지역’ 지정 검토하라”,0.06000000000000005
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",0.07317073170731703
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",0.04255319148936165
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,언론자유조형물 “진실은 침몰하지 않아” 문구 새긴다,0.06666666666666665
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"""임대주택 유형, 통합보다 배분방식이 중요""",0.07317073170731703
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"민주당 “민경욱 등 한국당 의원, 재난조차 조롱거리로”",0.045454545454545414
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,"文대통령 지지율 41%, 취임 후 최저치…‘인사문제’ 지적 늘어 [한국갤럽]",0.07547169811320753
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,[전문] 文대통령 '동원가능 인력 총 투입해 꺼진 불도 다시 확인',0.1333333333333333
[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,文대통령 '이재민 각별하게 보살펴 달라…대형공간 수용 지양',0.08695652173913038
